IMDb_ID,Year,Title,Genres,Production Companies,Director,Cast,Budget,Revenue,Rating
tt0159093,1929,The Missing Wife,"['Comedy', 'Crime']",['Österreichische Film GmbH (ÖFA)'],Karl Leiter,"['Harry Halm', 'Iris Arlan', 'Mary Kid', 'Peter C. Leska', 'Reinhold Häussermann', 'Richard Waldemar', 'Peter Lorre']",0,0,0.0
tt0019818,1929,Under The Southern Cross,"['Documentary', 'Drama']",[],Lewis D. Collins,"['Patiti Warbrick', 'Witarina Mitchell']",0,0,0.0
,1929,Vamos Fallá do Norte,['Music'],['Benedetti Filme'],Paulo Benedetti,"['Almirante', 'João de Barro', 'Noel Rosa']",0,0,0.0
tt1893384,1929,These Dry Days,['Comedy'],[],Murray Roth,"['Fred Ardath', 'Klar Magnus', 'Harry Brooks', 'Claude Allen']",0,0,0.0
tt1874475,1929,Dooley's the Name,['Comedy'],['Warner Bros. Pictures'],Murray Roth,"['J. Francis Dooley', 'Corinne Sales']",0,0,8.0
tt1698547,1929,Oklahoma Bob Albright and His Rodeo Do Flappers,"['Comedy', 'Music']",['Warner Bros. Pictures'],Murray Roth,"['Oklahoma Bob Albright', 'Genevieve Herbert', 'Bertha Muller']",0,0,1.0
tt1894427,1929,Charles C. Peterson: Billiard Champion of Fancy Shots,[],['Warner Bros. Pictures'],Murray Roth,['Charles C. Peterson'],0,0,0.0
tt0230840,1929,Sympathy,['Comedy'],['Warner Bros. Pictures'],Bryan Foy,"['Hobart Cavanaugh', 'Regina Wallace', 'Harry Shannon', 'Wynne Gibson', 'Loretta Shea']",0,0,0.0
tt1858564,1929,The Prince of Wails,['Comedy'],['Warner Bros. Pictures'],Murray Roth,['Mel Klee'],0,0,0.0
tt0020928,1930,Good Intentions,"['Drama', 'Crime', 'Romance', 'Action']",[],William K. Howard,"['Edmund Lowe', 'Marguerite Churchill', 'Regis Toomey', 'Earle Foxe', 'Eddie Gribbon', 'Robert McWade', 'Georgia Caine', 'Owen Davis Jr.', 'Pat Somerset', 'J. Carrol Naish', 'Henry Kolker', 'Hale Hamilton']",0,0,0.0
,1930,The Family Album,['Animation'],['Audio Productions'],Frank Moser,['Billy Murray'],0,0,0.0
tt1489183,1930,Henry Santry and His Soldiers of Fortune,[],[],Roy Mack,['Henry Santry'],0,0,1.0
tt0020873,1930,Fast and Loose,"['Comedy', 'Romance']",['Paramount'],Fred C. Newmeyer,"['Miriam Hopkins', 'Carole Lombard', 'Frank Morgan', 'Charles Starrett', 'Henry Wadsworth', 'Winifred Harris', ""Barry O'Moore"", 'David Hutcheson', 'Ilka Chase', 'Herschel Mayall', 'Kirk Alyn', 'Edward Keane']",0,0,5.5
tt0020895,1930,Follow the Leader,"['Comedy', 'Music', 'Romance']",['Paramount'],Norman Taurog,"['Ed Wynn', 'Ginger Rogers', 'Stanley Smith', 'Lou Holtz', 'Lida Kane', 'Ethel Merman', 'Bobby Watson', 'Donald Kirke', 'Holly Hall', 'Preston Foster', 'James C. Morton', 'Tammany Young', 'Jack La Rue', 'William Gargan', 'William Halligan', 'William Black', 'Dick Scott', 'Jules Epailly', 'Charles Henderson', 'Sid Silvers']",0,0,7.2
,1930,Enemy is on The Way,['Drama'],['State College of Cinematography'],A. Sinyavsky,[],0,0,0.0
tt0020972,1930,High C's,"['Comedy', 'War']",['Hal Roach Studios'],James W. Horne,"['Charley Chase', 'Thelma Todd', 'Carlton Griffin', 'Oscar Smith', 'Harry Schultz', 'Lucien Prival']",0,0,0.0
tt0164686,1930,Ingagi,"['Action', 'Adventure', 'Fantasy']",['Congo Pictures'],William Campbell,"['Sir Hubert Winstead', 'Daniel Swayne', 'Arthur Clayton', 'Louis Nizor', 'Charles Gemora']",0,4000000,4.3
tt0020638,1930,The Other,"['Crime', 'Drama']",[],Robert Wiene,"['Fritz Kortner', 'Käthe von Nagy', 'Heinrich George', 'Hermine Sterler', 'Eduard von Winterstein', 'Oskar Sima', 'Julius Falkenstein', 'Paul Bildt', 'Hans Ahrens', 'Emil Heyse', 'Otto Stoessel', 'Ursula van Diemen']",0,0,5.0
tt0020853,1930,Embarrassing Moments,['Comedy'],['Universal Pictures'],William James Craft,"['Reginald Denny', 'Merna Kennedy', 'Otis Harlan', 'Greta Granstedt', 'Virginia Sale', 'William Austin', 'Mary Foy']",0,0,0.0
tt0021544,1930,What a Man,"['Romance', 'Comedy']",['Sono-Art Productions'],George Crone,"['Reginald Denny', 'Miriam Seegar', 'Harvey Clark', 'Lucille Ward', 'Carlyle Moore Jr.', 'Anita Louise', 'Norma Drew', 'Christiane Yves', 'Charles Coleman', 'Greta Granstedt']",0,0,0.0
tt0021501,1930,Under Suspicion,[],['Fox Film Corporation'],A.F. Erickson,"['J. Harold Murray', 'Lois Moran', 'J. M. Kerrigan', 'Marie Saxon', 'Lumsden Hare', 'George Brent', 'Erwin Connelly', 'Rhoda Cross', 'Vera Gerald', 'Herbert Bunston']",0,0,0.0
tt0021041,1930,A Lady Surrenders,"['Drama', 'Romance']",['Universal Pictures'],John M. Stahl,"['Conrad Nagel', 'Rose Hobart', 'Genevieve Tobin', 'Basil Rathbone', 'Edgar Norton', 'Carmel Myers', 'Franklin Pangborn', 'Vivien Oakland', 'Grace Cunard', 'Virginia Hammond']",0,0,0.0
tt0495278,1930,Around the End of the World,['Documentary'],[],Eugene Deslaw,['Abel Gance'],0,0,5.0
tt0020697,1930,The Blue Angel,['Drama'],['UFA'],Josef von Sternberg,"['Emil Jannings', 'Marlene Dietrich', 'Kurt Gerron', 'Rosa Valetti', 'Hans Albers', 'Reinhold Bernt', 'Károly Huszár', 'Eduard von Winterstein', 'Hans Roth', 'Rolf Müller', 'Roland Varno', 'Carl Ballhaus', 'Robert Klein-Lörk', 'Wilhelm Diegelmann', 'Gerhard Bienert', 'Ilse Fürstenberg', 'Friedrich Hollaender', 'Wolfgang Staudte', 'Edith Kiel']",0,0,7.4
tt0020163,1930,People on Sunday,['Drama'],"['Filmstudio 1929', 'Filmstudio Berlin']",Robert Siodmak,"['Erwin Splettstößer', 'Brigitte Borchert', 'Wolfgang von Waltershausen', 'Christl Ehlers', 'Annie Schreyer', 'Kurt Gerron', 'Valeska Gert', 'Heinrich Gretler', 'Ernö Verebes', 'Moriz Seeler']",0,0,7.2
tt0020842,1930,The Three from the Filling Station,"['Comedy', 'Drama']",['UFA'],Wilhelm Thiele,"['Lilian Harvey', 'Heinz Rühmann', 'Willy Fritsch', 'Oskar Karlweis', 'Fritz Kampers', 'Olga Tschechowa', 'Kurt Gerron', 'Gertrud Wolle', 'Felix Bressart', 'Leo Monosson', 'Comedian Harmonists']",0,0,6.2
tt0332531,1930,Earth,['Drama'],[],Peter Stojchev,"['Paskal Dukov', 'Nina Stoycheva', 'Vesela Manafova', 'Teodorina Stoycheva', 'Peter Stojchev', 'Bogomil Andreev', 'Angel Chavdarov', 'M. Mancheva', 'Mihail Slavov']",0,0,0.0
tt0152180,1930,The Return,['Comedy'],['Empresa Teatral Urbini'],Albert-Francis Bertoni,"['María Eugenia del Barco', 'Rodrigo Tinoco', 'Abelardo Castro', 'Dorita Odio', 'Fernando Montealegre']",0,0,7.7
tt0978413,1930,The Voice of Hollywood No. 8,"['Comedy', 'Music']",['Louis Lewyn Productions'],,"['Ben Turpin', 'Madge Bellamy', 'Mickey Rooney']",0,0,0.0
,1931,Annie and Johnny,['Comedy'],['Akis'],Jurgis Linartas,"['Vladas Sipaitis', 'Vanda Lietuvaitytė', 'Potencija Pinkauskaitė', 'Antanas Mackevičius', 'Stasys Petraitis']",0,0,0.0
tt0282747,1931,Darling of the regiment,"['Comedy', 'Music']",['Sonorfilm'],Emil Artur Longen,"['Ferenc Futurista', 'Jára Kohout', 'Jan Sviták', 'Máňa Ženíšková', 'Luigi Hofman', 'Jiřina Štěpničková', 'Zdenka Hatláková', 'Josef Rovenský', 'Theodor Pištěk', 'Ludmila Grossmannová', 'Čeněk Šlégl', 'František Sauer', 'Jan W. Speerger', 'Fanda Mrázek', 'Jaroslav Marvan', 'Ladislav Pešek', 'Ada Karlovský', 'Betty Kysilková', 'Josef Novák', 'Milada Gampeová', 'Bohdan Lachman', 'Viktor Nejedlý', 'Karel Postranecký', 'Rudolf Stahl', 'Karel Němec', 'Alfred Schlesinger', 'Karel Schleichert', 'Vladimír Smíchovský', 'Karel Melíšek', 'František Lašek', 'Eduard Šlégl', 'Roza Schlesingerová', 'Eliška Jílková', 'Bohuš Hájek', 'František Černý', 'Ferry Seidl', 'Felix Kühne', 'Václav Menger', 'Emanuel Trojan', 'Jan Richter', 'Josef Zora', 'Gustav Hrdlička', 'Přemysl Pražský', 'Saša Razov', 'Josef Rajský', 'Arnold Reimann', 'Ivo Richard Stuchlý', 'Julius Baťha', 'Ludvík Hradský', 'Elinor Rodgersová', 'Josef Waltner', 'Jindřich Adolf', 'F. Kaplan']",0,0,0.0
tt13116822,1931,Two A.M.,['Comedy'],['Paramount'],Ray Cozine,"['Tom Howard', 'Edward Gargan']",0,0,0.0
tt0022100,1931,M,"['Drama', 'Action', 'Thriller', 'Crime']",['Nero-Film AG'],Fritz Lang,"['Peter Lorre', 'Ellen Widmann', 'Inge Landgut', 'Otto Wernicke', 'Theodor Loos', 'Gustaf Gründgens', 'Friedrich Gnaß', 'Fritz Odemar', 'Paul Kemp', 'Theo Lingen', 'Rudolf Blümner', 'Georg John', 'Franz Stein', 'Ernst Stahl-Nachbaur', 'Gerhard Bienert', 'Karl Platen', 'Rosa Valetti', 'Hertha von Walther', 'Carl Ballhaus', 'Paul Mederow', 'Hadrian Maria Netto', 'Lucie Rhoden', 'Karl Hannemann']",0,0,8.1
tt0021749,1931,City Lights,"['Comedy', 'Romance', 'Drama']","['Charles Chaplin Productions', 'United Artists']",Charlie Chaplin,"['Charlie Chaplin', 'Virginia Cherrill', 'Harry Myers', 'Al Ernest Garcia', 'Hank Mann', 'Albert Austin', 'Eddie Baker', 'Henry Bergman', 'Buster Brodie', 'Jeanne Carpenter', 'Tom Dempsey', 'James Donnelly', 'Ray Erlenborn', 'Robert Graves', 'Charles Hammond', 'Joseph Herrick', 'Austen Jewell', 'Willie Keeler', 'Robert Parrish', 'John Rand', 'W.C. Robinson', 'Cy Slocum', 'Tony Stabenau', 'Mark Strong', 'Tiny Ward', 'Stanhope Wheatcroft', 'Florence Wix', 'Granville Redmond', 'Florence Lee', 'Jean Harlow']",1500000,4250000,8.322
tt0022458,1931,Tabu,"['Adventure', 'Drama', 'Romance']","['Murnau-Flaherty Productions', 'Paramount']",F. W. Murnau,"['Matahi', 'Anne Chevalier', 'Bill Bambridge', 'Hitu', 'Jules']",0,0,7.2
tt0022274,1931,Playing at Politics,['Comedy'],['Hal Roach Studios'],James W. Horne,"['Stan Laurel', 'Oliver Hardy', 'Enrique Acosta', 'Hadji Ali', 'María Calvo', 'Abraham J. Cantu', 'James Finlayson', 'Carmen Granada', 'Charlie Hall', 'Linda Loredo']",0,0,7.2
tt0021860,1931,Figaro and His Great Day,['Comedy'],['Cinès-Pittaluga'],Mario Camerini,"['Gianfranco Giachetti', 'Leda Gloria', 'Ugo Ceseri', ""Maurizio D'Ancora"", 'Umberto Sacripante', 'Olga Capri', 'Gemma Schirato']",0,0,0.0
tt0021814,1931,Dracula,"['Horror', 'Drama', 'Fantasy']",['Universal Pictures'],Tod Browning,"['Bela Lugosi', 'Helen Chandler', 'David Manners', 'Dwight Frye', 'Edward Van Sloan', 'Herbert Bunston', 'Frances Dade', 'Joan Standing', 'Charles K. Gerrard', 'Anna Bakacs', 'Bunny Beatty', 'Nicholas Bela', 'Daisy Belmore', 'William A. Boardway', 'Barbara Bozoky', 'Tod Browning', 'Moon Carroll', 'Geraldine Dvorak', 'John George', 'Anita Harder', 'Carla Laemmle', 'Wyndham Standing', 'Cornelia Thaw', 'Dorothy Tree', 'Josephine Velez', 'Michael Visaroff', 'Florence Wix']",355000,700000,7.206
tt0426124,1931,Seven Seas: Virginity Chapter,['Drama'],[],Hiroshi Shimizu,"['Joji Oka', 'Ureo Egawa', 'Sachiko Murase', 'Yukichi Iwata', 'Kinuko Wakamizu', 'Hiroko Kawasaki', 'Ichiro Yuki', 'Hiroko Izumi', 'Satoko Date', 'Jun Arai', 'Hideko Takamine']",0,0,7.0
tt0835758,1931,The Champion,['Drama'],['Universal Pictures'],Albert H. Kelley,"['Kane Richmond', 'Sally Blane', 'Sam Hardy', 'Jack White', 'Nora Lane', 'Grayce Hampton', 'Arthur Shirley']",0,0,0.0
tt0406525,1931,America's Soul,"['Documentary', 'Drama']",['La Mexicana'],Alfonso Bustamante,"['Esperanza Cataneo', 'Fausto de Prado', 'Gloria Judith Jimenez', 'Octavio Luzart', 'Laura Madero', 'Casimiro Ortega', 'Manuel Rangel', 'Sergio Villasenor', 'Alfonso Zamacona']",0,0,5.3
tt4983538,1931,Ship Ahoy,['Music'],['Warner Bros. Pictures'],,"['Jack White', 'Clarence Nordstrom', 'Hazel Sperling', 'Esther Howard']",0,0,0.0
tt0022835,1931,Dr. Jekyll and Mr. Hyde,"['Horror', 'Science Fiction']",['Paramount'],Rouben Mamoulian,"['Fredric March', 'Miriam Hopkins', 'Rose Hobart', 'Holmes Herbert', 'Halliwell Hobbes', 'Edgar Norton', 'Tempe Pigott', 'Leonard Carey', 'Sam Harris', 'Boyd Irwin', 'Arnold Lucy', 'Murdock MacQuarrie', 'Eric Mayne', 'Robert Adair', 'Pat Harmon', 'John Rogers', 'G.L. McDonnell', 'Douglas Walton']",535000,1300000,7.289
tt0021864,1931,End of the World,['Science Fiction'],"[""L'Écran d'Art""]",Abel Gance,"['Abel Gance', 'Colette Darfeuil', 'Jeanne Brindeau', 'Samson Fainsilber', 'Georges Colin', 'Victor Francen', ""Jean d'Yd"", 'Sylvie Gance', 'Albert Bras', 'Vanda Gréville', 'Major Heitner', 'Philippe Hersent', 'L. Laumon', 'Monique Rolland', 'Saint-Allier', 'Aleksandr Vertinskiy', 'Marie Lacroix']",0,0,5.0
tt0021884,1931,Frankenstein,"['Drama', 'Horror', 'Science Fiction']",['Universal Pictures'],James Whale,"['Colin Clive', 'Mae Clarke', 'John Boles', 'Boris Karloff', 'Edward Van Sloan', 'Frederick Kerr', 'Dwight Frye', 'Lionel Belmore', 'Marilyn Harris', 'Ted Billings', 'Mae Bruce', 'Jack Curtis', 'Arletta Duncan', 'William Dyer', 'Francis Ford', 'Soledad Jiménez', 'Carmencita Johnson', 'Seessel Anne Johnson', 'Margaret Mann', 'Michael Mark', 'Pauline Moore', 'Inez Palange', 'Paul Panzer', 'Cecilia Parker', 'Rose Plumer', 'Cecil Reynolds', 'Ellinor Vanderveer', 'Robert Milasch']",291000,12000000,7.512
tt0021580,1931,24 Hours,['Drama'],['Paramount'],Marion Gering,"['Clive Brook', 'Kay Francis', 'Miriam Hopkins', 'Regis Toomey', 'George Barbier', 'Adrienne Ames', 'Minor Watson', 'Lucille La Verne', 'Wade Boteler', 'Bob Kortman', 'Malcolm Waite', 'Thomas E. Jackson', 'Charlotte Granville', 'Mary Gordon']",0,0,5.5
tt0022328,1931,Heartbreaker,['Comedy'],[],Guido Brignone,"['Armando Falconi', 'Mary Kid', 'Tina Lattanzi', 'Ada Dondini', 'Egon Stief', 'Grazia del Rio']",0,0,0.0
tt0021833,1931,The Scoundrel,['Comedy'],['UFA'],Franz Wenzler,"['Emilia Unda', 'Evelyn Holt', 'Heinz Wagner', 'Heinz Könecke', 'Viktor Franz', 'Rosa Valetti', 'Ernst Pröckl', 'Hans Hermann Schaufuß', 'Alfred Abel', 'Paul Henckels', 'Max Adalbert']",0,0,0.0
tt0021598,1931,Alibi,"['Crime', 'Thriller']",['Julius Hagen Productions'],Leslie S. Hiscott,"['Austin Trevor', 'Franklin Dyall', 'Elizabeth Allan', 'J.H. Roberts', 'John Deverell', 'Ronald Ward', 'Mary Jerrold', 'Mercia Swinburne', 'Harvey Braban', 'Clare Greet', 'Diana Beaumont', 'Earl Grey']",0,0,10.0
tt0023269,1932,The Night Mayor,['Drama'],['Columbia Pictures'],Benjamin Stoloff,"['Lee Tracy', 'Evalyn Knapp', 'Don Dillaway', 'Eugene Pallette', 'Vince Barnett', 'Warren Hymer', 'Astrid Allwyn', 'Barbara Weeks', 'Gloria Shea']",0,0,0.0
,1932,Sound Ornaments,['Animation'],[],Oskar Fischinger,[],0,0,0.0
tt0022773,1932,"Come On, Tarzan",['Western'],['K.B.S. Productions Inc.'],Alan James,"['Ken Maynard', 'Merna Kennedy', 'Niles Welch', 'Roy Stewart', 'Kate Campbell', 'Bob Kortman', 'Nelson McDowell', 'Jack Rockwell', 'Hank Bell', 'Bob Burns', 'Edward Burns', 'Edmund Cobb', 'Ben Corbett', 'Jim Corey', 'Billy Franey', 'Henry Hall', 'Charles Le Moyne', 'Bud McClure', 'Al Taylor', 'Bob Walker', 'Blackjack Ward', 'Slim Whitaker']",0,0,5.0
tt1931537,1932,Sňatková kancelář,['Comedy'],['A-B'],Svatopluk Innemann,"['Jindřich Plachta', 'Josef Král', 'Zdeňka Baldová', 'Jarmila Svatá', 'Theodor Pištěk', 'Milada Gampeová', 'Ella Šárková', 'Eman Fiala', 'Jiřina Šejbalová', 'Zvonimir Rogoz', 'Růžena Šlemrová', 'Václav Vydra', 'Milka Balek-Brodská', 'Hugo Kraus', 'Jan W. Speerger', 'J. O. Martin', 'Josef Oliak', 'Anna Švarcová', 'František Říha', 'Antonín Jirsa', 'Josef Klapuch', 'Josef Novák', 'František Pecha', 'Josef Bělský', 'Ferdinand Jarkovský', 'Karel Němec', 'Blanka Waleská', 'Gustav Šmaus', 'Jaroslav Pušbauer', 'Václav Menger', 'Josef Neuberg', 'Jiří Hron', 'Ferry Seidl', 'Eduard Šlégl', 'Eduard Ševčík', 'Josef Sládek', 'F. X. Mlejnek', 'Julius Baťha', 'Emil Dlesk', 'Karel Schleichert', 'Antonín Šolc', 'Filip Balek-Brodský', 'Josef Maleček', 'Václav Vích', 'Jaroslav Mottl', 'František Jerhot', 'Emilie Hráská', 'Darja Hajská', 'Kamila Rosenkranzová', 'Marie Oliaková', 'Bohdan Lachman', 'František Haller', 'Eliška Jílková', 'Oldřich Kovář']",0,0,0.0
tt0422090,1932,Two fables by La Fontaine,"['Fantasy', 'Animation']",['Universal Film S.A.'],Wladyslaw Starewicz,[],0,0,7.7
tt0023238,1932,The Most Dangerous Game,"['Action', 'Adventure', 'Thriller', 'Horror']",['RKO Radio Pictures'],Irving Pichel,"['Joel McCrea', 'Fay Wray', 'Leslie Banks', 'Robert Armstrong', 'Noble Johnson', 'Steve Clemente', 'William B. Davidson', ""Oscar 'Dutch' Hendrian"", 'James Flavin', 'Hale Hamilton', 'Landers Stevens']",200000,0,6.9
tt0022626,1932,American Madness,"['Drama', 'Crime']",['Columbia Pictures'],Frank Capra,"['Walter Huston', 'Pat O’Brien', 'Kay Johnson', 'Constance Cummings', 'Gavin Gordon', 'Arthur Hoyt', ""Robert Emmett O'Connor"", 'Edwin Maxwell', 'Sterling Holloway', 'Robert Ellis', 'Tom Dugan', 'Charley Grapewin', 'Harry C. Bradley', 'Eddy Chandler', 'Berton Churchill', 'Sarah Edwards', 'Julia Griffith', 'Sherry Hall', 'Harry Holman', 'Anderson Lawler', 'Ralph Lewis', 'Edward Martindel', ""J. Pat O'Malley"", 'Tempe Pigott', 'Jeanne Sorel', 'Harry Todd', ""Fred 'Snowflake' Toones"", 'Polly Walters', 'Eddie Foster', ""Pat O'Malley"", 'Lee Phelps', 'Harry Semels', 'Joan Standing', 'Emma Tansey', 'Walter Walker']",0,0,7.3
tt3836968,1932,Over the Seven Seas,['Documentary'],[],,"['Earl E.T. Smith', 'Mrs. Earl E.T. Smith', 'Mrs. William K. Vanderbilt', 'William K. Vanderbilt']",0,0,0.0
tt0023104,1932,Kuhle Wampe or Who Owns the World?,['Drama'],"['Praesens-Film AG', 'Prometheus-Film-Verleih']",Slatan Dudow,"['Hertha Thiele', 'Ernst Busch', 'Max Sablotzki', 'Lilli Schoenborn', 'Martha Wolter', 'Adolf Fischer', 'Gerhard Bienert', 'Erwin Geschonneck', 'Anna Müller-Lincke', 'Helene Weigel']",0,0,7.0
tt0022869,1932,F.P.1 Doesn't Answer,['Science Fiction'],[],Karl Hartl,"['Hans Albers', 'Sybille Schmitz', 'Paul Hartmann', 'Peter Lorre', 'Hermann Speelmans', 'Paul Westermeier', 'Arthur Peiser', 'Gustav Püttjer', 'Georg August Koch', 'Hans Schneider', 'Erik Ode', 'Friedrich Gnaß', 'Georg John', 'Philipp Manning', 'Rudolf Platte', 'Werner Schott', 'Karl Klöckner', 'Paul Rehkopf', 'Ilse Trautschold']",0,0,5.7
tt0024483,1932,Racing Youth,['Drama'],['Universal Pictures'],Vin Moore,"['Slim Summerville', 'Louise Fazenda', 'Frank Albertson', 'June Clyde', 'Arthur Stuart Hull', 'Forrest Stanley', 'Eddie Phillips', 'Otis Harlan']",0,0,0.0
tt0023458,1932,Shanghai Express,"['Adventure', 'Drama', 'Romance', 'Thriller']",['Paramount'],Josef von Sternberg,"['Marlene Dietrich', 'Clive Brook', 'Anna May Wong', 'Warner Oland', 'Eugene Pallette', 'Lawrence Grant', 'Louise Closser Hale', 'Gustav von Seyffertitz', 'Émile Chautard', 'George Blagoi', 'Leonard Carey', 'George Chung', 'Wong Chung', 'Jack Deery', 'Herbert Evans', 'Willie Fung', 'Tom Gubbins', 'Forrester Harvey', 'Claude King', 'James B. Leong', 'Miki Morita', 'Minoru Nishida', 'Victor Wong', 'Ura Mita']",0,0,6.9
tt0023427,1932,Scarface,"['Action', 'Crime', 'Drama', 'Thriller']","['The Caddo Company', 'United Artists']",Howard Hawks,"['Paul Muni', 'Ann Dvorak', 'Karen Morley', 'Osgood Perkins', 'C. Henry Gordon', 'George Raft', 'Vince Barnett', 'Boris Karloff', 'Purnell Pratt', 'Tully Marshall', 'Inez Palange', 'Edwin Maxwell', 'Jean Harlow', 'Henry Armetta', 'Gus Arnheim', 'Eugenie Besserer', 'Maurice Black', 'James Conaty', 'Gino Corrado', 'Virginia Dabney', 'William B. Davidson', 'James Durkin', 'Bill Elliott', 'Eddie Fetherston', 'Paul Fix', 'Dick Gordon', 'Howard Hawks', 'Brandon Hurst', 'Sydney Jarvis', 'John Kelly', 'John Lee Mahin', 'Hank Mann', 'Frank McLure', 'Frank Mills', ""William H. O'Brien"", ""Dennis O'Keefe"", 'Jack Perry', 'Pedro Regas', 'Warner Richmond', 'Constantine Romanoff', 'Ronald R. Rondell', 'Bert Starkey', 'Charles Sullivan', 'Harry Tenbrook', 'Helen C. Thompson', 'Nick Thompson', 'Ellinor Vanderveer', 'Harry J. Vejar', 'Sailor Vincent', 'Douglas Walton', 'Stanhope Wheatcroft']",0,600000,7.486
tt1967451,1932,The Acid Test,['Comedy'],['Larry Kent Productions'],Aubrey Scotto,"['Tom Howard', 'Delores Demond', 'Donald MacBride', 'Barton MacLane', 'George Shelton']",0,0,0.0
tt0023170,1932,Madame Racketeer,['Comedy'],[],Harry Wagstaff Gribble,"['Alison Skipworth', 'Richard Bennett', 'George Raft', 'John Breeden', 'Evalyn Knapp', 'Gertrude Messinger', 'Robert McWade', 'J. Farrell MacDonald', 'Oscar Apfel', 'Jessie Arnold', 'Irving Bacon', 'George Barbier', 'Frank Beal', 'Bonita', 'Ed Brady', 'Rita Carlyle', 'Anna Chandler', 'Winter Hall', 'Arthur Raymond Hill', 'Robert Homans', 'Arthur Hoyt', 'William Humphrey', 'Alfred P. James', 'Edgar Lewis', 'Kate Morgan', 'Nellie V. Nichols', 'Edward Peil Sr.', 'Scott Seaton', 'Cora Shumway', 'Oscar Smith', 'Walter Walker', 'Eleanor Wesselhoeft']",0,0,4.8
tt0023649,1932,Vampyr,"['Horror', 'Fantasy']",['Tobis Filmkunst'],Carl Theodor Dreyer,"['Nicolas de Gunzburg', 'Maurice Schutz', 'Rena Mandel', 'Sybille Schmitz', 'Jan Hieronimko', 'Henriette Gérard', 'Albert Bras', 'N. Babanini', 'Jane Mora', 'Georges Boidin']",0,0,7.3
tt0022913,1932,Freaks,"['Drama', 'Horror']",['Metro-Goldwyn-Mayer'],Tod Browning,"['Harry Earles', 'Olga Baclanova', 'Daisy Earles', 'Henry Victor', 'Wallace Ford', 'Leila Hyams', 'Roscoe Ates', 'Angelo Rossitto', 'Jerry Austin', 'Daisy Hilton', 'Violet Hilton', 'Schlitzie', 'Josephine Joseph', 'Johnny Eck', ""Frances O'Connor"", 'Peter Robinson', 'Olga Roderick', 'Koo Koo', 'Prince Randian', 'Martha Morris', 'Elvira Snow', 'Jenny Lee Snow', 'Elizabeth Green', 'Edward Brophy', 'Matt McHugh', 'Rose Dione', 'John Aasen', 'Ernie Adams', 'Demetrius Alexis', 'Hooper Atchley', 'Sidney Bracey', 'Mathilde Comont', 'Albert Conti', 'Tiny Doll', 'Edith', 'Delmo Fritz', 'Murray Kinnell', 'Constantine Romanoff', 'Michael Visaroff']",310607,0,7.826
tt0023622,1932,Trouble in Paradise,"['Comedy', 'Crime', 'Romance']",['Paramount'],Ernst Lubitsch,"['Miriam Hopkins', 'Kay Francis', 'Herbert Marshall', 'Charles Ruggles', 'Edward Everett Horton', 'C. Aubrey Smith', 'Robert Greig', 'Luis Alberni', 'Hooper Atchley', 'Tyler Brooke', 'Marion Byron', 'Louise Carter', 'Gino Corrado', 'George Humbert', 'Perry Ivins', 'Leonid Kinskey', 'Gus Leonard', 'Carl M. Leviness', 'Fred Malatesta', 'Eva McKenzie', 'Hector V. Sarno', 'Rolfe Sedan', 'Larry Steers', 'Frederick Sullivan', 'Nella Walker', 'Stanhope Wheatcroft', 'Florence Wix', 'Donald Novis']",0,0,7.5
tt0024784,1932,Women Won't Tell,['Drama'],['Chesterfield Motion Pictures Corporation'],Richard Thorpe,"['Sarah Padden', 'Otis Harlan', 'Gloria Shea', 'Edmund Breese', 'Larry Kent', 'Mae Busch', 'Walter Long', 'William V. Mong', 'Robert Ellis', 'Tom Ricketts', 'Isabel Withers', 'John Hyams', 'Jane Darwell', 'Dewey Robinson', 'Donald Kirke', 'June Bennett', 'Walter Brennan']",0,0,0.0
tt0263777,1932,Seven Seas: Chastity Chapter,['Drama'],['Shochiku'],Hiroshi Shimizu,"['Hiroko Kawasaki', 'Hideko Takamine', 'Kinuko Wakamizu', 'Haruo Takeda', 'Utako Suzuki', 'Joji Oka', 'Ureo Egawa', 'Hiroko Izumi', 'Kenichi Miyajima', 'Eiko Takamatsu', 'Sachiko Murase', 'Shoichi Nodera', 'Takeshi Sakamoto', 'Kumao Inoue', 'Satoko Date', 'Jun Arai', 'Teruko Wakamizu', 'Ichiro Yuki', 'Shoichi Kofujita', 'Yasuo Nanjo']",0,0,6.0
,1933,A Coperchia è caduta una stella,['Comedy'],[],,['Peppino De Filippo'],0,0,0.0
tt0024749,1933,Waltz War,"['Comedy', 'Music']",['UFA'],Ludwig Berger,"['Renate Müller', 'Willy Fritsch', 'Adolf Wohlbrück', 'Paul Hörbiger', 'Theo Lingen', 'Rosy Barsony', 'Hanna Waag', 'Heinz von Cleve', 'Trude Brionne', 'Karl Stepanek', 'Hugo Flink', 'Hansjörg Adolfi', 'Max Ralph-Ostermann']",0,0,7.7
tt0024640,1933,Take a Chance,"['Music', 'Comedy']",['Paramount'],Laurence Schwab,"['James Dunn', 'June Knight', 'Lillian Roth', 'Cliff Edwards', 'Lilian Bond', 'Dorothy Lee', 'Lona Andre', 'Charles Rogers', 'Charles Richman', 'Robert Gleckler', 'Harry Shannon', 'George McKay', 'Enrico Caruso Jr.', 'Marjorie Kane', 'Vivian Vance', 'Mildred Webb']",0,0,4.0
